1605744000,0.106620,0.105900,0.104350,0.108160,237807123.0,66459
1605830400,0.105900,0.118280,0.105490,0.119000,437634200.7,127423
1605916800,0.118260,0.133340,0.116050,0.134720,1071722949.3,265512
1606003200,0.133350,0.145990,0.120000,0.153520,1960688777.5,448124
1606089600,0.145930,0.154450,0.141000,0.159250,1389843989.7,399986
1606176000,0.154510,0.167210,0.150000,0.183000,1689043010.1,515388
1606262400,0.167220,0.154730,0.147020,0.175490,1078036852.7,335752
1606348800,0.154740,0.138430,0.112300,0.160850,1645992625.9,413242
1606435200,0.138350,0.141780,0.130700,0.145590,714401286.7,212382
1606521600,0.141780,0.164890,0.138780,0.172330,1087688653.5,312532
1606608000,0.164870,0.166630,0.157120,0.171360,764061575.3,240569
1606694400,0.166660,0.172040,0.160110,0.173990,810673450.8,229177
1606780800,0.172070,0.155620,0.141320,0.174560,1039771812.1,289501
1606867200,0.155540,0.158450,0.150650,0.159970,435020305.6,114336
1606953600,0.158410,0.163980,0.155320,0.168420,413504395.2,139922
1607040000,0.163950,0.147810,0.146000,0.164640,466897814.7,181178
1607126400,0.147790,0.159930,0.146080,0.161980,350995852.1,134044
1607212800,0.159960,0.158730,0.153010,0.162880,290105225.6,116907
1607299200,0.158750,0.154010,0.151320,0.159060,213173504.2,64151
1607385600,0.154010,0.141200,0.137560,0.155200,431926292.3,136736
1607472000,0.141170,0.147960,0.129240,0.150250,538859167.1,167539
1607558400,0.147960,0.141880,0.139060,0.148650,282799496.3,97346
1607644800,0.141880,0.139260,0.134730,0.142910,299140983.7,96159
1607731200,0.139270,0.144380,0.138760,0.147360,236440057.4,91320
1607817600,0.144390,0.154060,0.142900,0.156690,327839004.5,123350
1607904000,0.154040,0.158770,0.149530,0.158800,267003605.0,100732
1607990400,0.158770,0.153810,0.152610,0.160000,272831838.6,106861
1608076800,0.153850,0.168140,0.149030,0.168440,496276026.7,173866
1608163200,0.168060,0.163360,0.160520,0.176280,770340713.9,233697
1608249600,0.163390,0.165020,0.158210,0.169420,404588707.0,145567
